Firm,Line Item,t,t-1,t-2,t-3,t-4,t-5,t-6,t-7
Firml,Other Current Liabilities,-114794000000.0,-102727000000.0,-132547000000.0,-107632000000.0,-134467000000.0,-252339000000.0,-195240000000.0,-224803000000.0
Firml,Total Current Liabilities,184070000000.0,51802000000.0,11738000000.0,15562000000.0,273298000000.0,252339000000.0,55367000000.0,51631000000.0
Firml,Long-Term Debt,282031000000.0,284080000000.0,295245000000.0,309756000000.0,306601000000.0,295883000000.0,275660000000.0,256775000000.0
Firml,Other Non-Current Liabilities,2014710000000.0,1886200000000.0,1827895000000.0,1686737000000.0,-306601000000.0,-295883000000.0,598040000000.0,601634000000.0
Firml,Total Liabilities,2366017000000.0,2277907000000.0,2236782000000.0,2104125000000.0,2341061000000.0,2204511000000.0,2155072000000.0,2082219000000.0
Firml,Total Equity,256515000000.0,255693000000.0,254190000000.0,247573000000.0,232065000000.0,211178000000.0,204069000000.0,183573000000.0
Firml,Total Liabilities and Equity,2622532000000.0,2533600000000.0,2490972000000.0,2351698000000.0,2573126000000.0,2415689000000.0,2359141000000.0,2265792000000.0
Firml,Revenues,108783000000.0,100705000000.0,96569000000.0,93543000000.0,95112000000.0,97367000000.0,97031000000.0,97234000000.0
Firml,Cost of Goods Sold (COGS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firml,Gross Profit,108783000000.0,100705000000.0,96569000000.0,93543000000.0,95112000000.0,97367000000.0,97031000000.0,97234000000.0
Firml,Operating Expenses,62980000000.0,58845000000.0,56672000000.0,58500000000.0,61274000000.0,70467000000.0,62741000000.0,52624000000.0
Firml,Depreciation and Amortization,7791000000.0,6179000000.0,5478000000.0,4940000000.0,4759000000.0,5306000000.0,5147000000.0,5105000000.0
Firml,Total Operating Expenses,,,,,,,,
Firml,Operating Income,46327000000.0,41309000000.0,40091000000.0,39782000000.0,41845000000.0,47073000000.0,31929000000.0,44610000000.0
Firml,Interest Income,76100000000.0,63971000000.0,55901000000.0,50973000000.0,51531000000.0,52669000000.0,55953000000.0,61293000000.0
Firml,Interest Expense,21041000000.0,13874000000.0,9818000000.0,7463000000.0,7897000000.0,9350000000.0,11043000000.0,13604000000.0
Firml,Other Non-Operating Items,,,,,,,,
Firml,Pre-Tax Income,40764000000.0,35900000000.0,34536000000.0,30702000000.0,30699000000.0,26675000000.0,28917000000.0,26749000000.0
Firml,Income Tax Expense,8290000000.0,11459000000.0,9803000000.0,6260000000.0,8954000000.0,8789000000.0,7633000000.0,7773000000.0
Firml,Net Income,32474000000.0,24441000000.0,24733000000.0,24442000000.0,21745000000.0,17886000000.0,19877000000.0,18976000000.0
Firmm,Cash and Cash Equivalents,7320700000.0,6536200000.0,4582100000.0,3666400000.0,3871600000.0,3830200000.0,4018800000.0,5922500000.0
Firmm,Accounts Receivable,5776800000.0,5262200000.0,4766300000.0,4071600000.0,3801300000.0,4022800000.0,3888300000.0,4237900000.0
Firmm,Inventory,3098100000.0,4458300000.0,3561900000.0,3445800000.0,2740000000.0,2928800000.0,2643800000.0,2299800000.0
Firmm,Other Current Assets,4265800000.0,1447500000.0,734600000.0,604400000.0,1371500000.0,1511600000.0,822300000.0,813400000.0
Firmm,Total Current Assets,20549600000.0,19202100000.0,15101400000.0,12573600000.0,12179800000.0,13104700000.0,13038700000.0,14248200000.0
Firmm,Property Plant & Equipment,,,,,,,,
Firmm,Intangible Assets,1068000000.0,4029200000.0,4357900000.0,5034800000.0,2884200000.0,2814300000.0,3251400000.0,3693400000.0
Firmm,Other Non-Current Assets,8309000000.0,2874300000.0,1913800000.0,2220500000.0,6356800000.0,1419700000.0,1486000000.0,2493400000.0
Firmm,Total Assets,43908400000.0,44981000000.0,38805900000.0,35568900000.0,37178200000.0,35248700000.0,34398900000.0,33659800000.0
Firmm,Accounts Payable,1207100000.0,1410700000.0,1349300000.0,1338200000.0,1128100000.0,1119300000.0,1188300000.0,1125200000.0
Firmm,Short-Term Debt,1102200000.0,3706600000.0,1937400000.0,6100000.0,2688700000.0,1012600000.0,11900000.0,1522300000.0
Firmm,Other Current Liabilities,9185400000.0,8885700000.0,7580800000.0,6526400000.0,7297200000.0,6530300000.0,7045800000.0,6021800000.0
Firmm,Total Current Liabilities,11888100000.0,14535900000.0,10986600000.0,8229600000.0,11207500000.0,8916600000.0,8389500000.0,8930900000.0
Firmm,Long-Term Debt,9196400000.0,9977000000.0,8367800000.0,7972800000.0,5352000000.0,4200300000.0,5519400000.0,5464700000.0
Firmm,Other Non-Current Liabilities,10602100000.0,8800200000.0,5371000000.0,4776200000.0,5230600000.0,4491100000.0,5716100000.0,5728600000.0
Firmm,Total Liabilities,32999300000.0,33313100000.0,24725400000.0,20978600000.0,21790100000.0,17608000000.0,19625000000.0,20124200000.0
Firmm,Total Equity,10909100000.0,11667900000.0,14080500000.0,14590300000.0,15388100000.0,17640700000.0,14773900000.0,13535600000.0
Firmm,Total Liabilities and Equity,43908400000.0,44981000000.0,38805900000.0,35568900000.0,37178200000.0,35248700000.0,34398900000.0,33659800000.0
Firmm,Revenues,21493300000.0,22871300000.0,21222100000.0,19958700000.0,19615600000.0,23113100000.0,22603400000.0,24286500000.0
Firmm,Cost of Goods Sold (COGS),4681700000.0,6070200000.0,5654900000.0,5037200000.0,4932500000.0,4908100000.0,4796500000.0,5067900000.0
Firmm,Gross Profit,16811600000.0,16801100000.0,15567200000.0,14921500000.0,14683100000.0,18205000000.0,17806900000.0,19218600000.0
Firmm,Operating Expenses,11026300000.0,11869900000.0,11695900000.0,11329400000.0,11354400000.0,12656900000.0,12791600000.0,12900700000.0
Firmm,Depreciation and Amortization,1609000000.0,1567300000.0,1496600000.0,1427700000.0,1379000000.0,1445600000.0,1462200000.0,1373600000.0
Firmm,Total Operating Expenses,,,,,,,,
Firmm,Operating Income,6186800000.0,2145000000.0,3458800000.0,2689400000.0,2659800000.0,5370400000.0,4734200000.0,5528500000.0
Firmm,Interest Income,161300000.0,167300000.0,108700000.0,87000000.0,121000000.0,119700000.0,105000000.0,79900000.0
Firmm,Interest Expense,272100000.0,225000000.0,185200000.0,161200000.0,148800000.0,160100000.0,177800000.0,186000000.0
Firmm,Other Non-Operating Items,,,,,,,,
Firmm,Pre-Tax Income,3680100000.0,2197400000.0,3374000000.0,2790000000.0,3000300000.0,5889300000.0,5408200000.0,5349500000.0
Firmm,Income Tax Expense,529500000.0,2401500000.0,636400000.0,381600000.0,609800000.0,1204500000.0,1319600000.0,1001800000.0
Firmm,Net Income,3232000000.0,-204100000.0,2737600000.0,2408400000.0,2390500000.0,4684800000.0,4088600000.0,4347700000.0
Firmn,Cash and Cash Equivalents,8162000000.0,9874000000.0,5619000000.0,3518000000.0,1971000000.0,2186000000.0,2074000000.0,2127000000.0
Firmn,Accounts Receivable,2790000000.0,2554000000.0,2508000000.0,1255000000.0,1699000000.0,1702000000.0,1356000000.0,1084000000.0
Firmn,Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmn,Other Current Assets,3717000000.0,3031000000.0,2867000000.0,3759000000.0,3913000000.0,1865000000.0,3168000000.0,1821000000.0
Firmn,Total Current Assets,18216000000.0,19023000000.0,14313000000.0,10892000000.0,9562000000.0,7822000000.0,11786000000.0,9190000000.0
Firmn,Property Plant & Equipment,,,,,,,,
Firmn,Intangible Assets,27558000000.0,27848000000.0,27234000000.0,11361000000.0,11411000000.0,11351000000.0,11420000000.0,11436000000.0
Firmn,Other Non-Current Assets,1703000000.0,1817000000.0,1319000000.0,875000000.0,928000000.0,610000000.0,151000000.0,214000000.0
Firmn,Total Assets,69225000000.0,67977000000.0,64035000000.0,40236000000.0,38569000000.0,35956000000.0,40013000000.0,34760000000.0
Firmn,Accounts Payable,183000000.0,179000000.0,203000000.0,127000000.0,147000000.0,184000000.0,152000000.0,169000000.0
Firmn,Short-Term Debt,0.0,1749000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmn,Other Current Liabilities,10865000000.0,7823000000.0,7690000000.0,5091000000.0,5704000000.0,4027000000.0,7685000000.0,3156000000.0
Firmn,Total Current Liabilities,11305000000.0,9994000000.0,8046000000.0,5374000000.0,6006000000.0,4335000000.0,7954000000.0,3451000000.0
Firmn,Long-Term Debt,16630000000.0,16618000000.0,15882000000.0,0.0,0.0,0.0,0.0,0.0
Firmn,Other Non-Current Liabilities,2666000000.0,2625000000.0,2387000000.0,897000000.0,1005000000.0,602000000.0,371000000.0,667000000.0
Firmn,Total Liabilities,35219000000.0,35217000000.0,31123000000.0,10394000000.0,11156000000.0,9086000000.0,12383000000.0,8323000000.0
Firmn,Total Equity,34006000000.0,32760000000.0,32912000000.0,29842000000.0,27413000000.0,26870000000.0,27630000000.0,26437000000.0
Firmn,Total Liabilities and Equity,69225000000.0,67977000000.0,64035000000.0,40236000000.0,38569000000.0,35956000000.0,40013000000.0,34760000000.0
Firmn,Revenues,20609000000.0,18358000000.0,15082000000.0,13880000000.0,12702000000.0,11778000000.0,10421000000.0,9188000000.0
Firmn,Cost of Goods Sold (COGS),3856000000.0,3248000000.0,2764000000.0,2553000000.0,2382000000.0,2400000000.0,2140000000.0,1816000000.0
Firmn,Gross Profit,16753000000.0,15110000000.0,12318000000.0,11327000000.0,10320000000.0,9378000000.0,8281000000.0,7372000000.0
Firmn,Operating Expenses,3192000000.0,2947000000.0,2556000000.0,2249000000.0,2170000000.0,2136000000.0,2042000000.0,1909000000.0
Firmn,Depreciation and Amortization,613000000.0,556000000.0,502000000.0,494000000.0,435000000.0,397000000.0,333000000.0,288000000.0
Firmn,Total Operating Expenses,,,,,,,,
Firmn,Operating Income,12954000000.0,12144000000.0,7883000000.0,9064000000.0,7697000000.0,7239000000.0,2139000000.0,5456000000.0
Firmn,Interest Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmn,Interest Expense,612000000.0,563000000.0,427000000.0,0.0,0.0,0.0,29000000.0,32000000.0
Firmn,Other Non-Operating Items,,,,,,,,
Firmn,Pre-Tax Income,12806000000.0,11694000000.0,8012000000.0,8995000000.0,7724000000.0,7257000000.0,2207000000.0,5656000000.0
Firmn,Income Tax Expense,2505000000.0,4995000000.0,2021000000.0,2667000000.0,2286000000.0,2277000000.0,65000000.0,2010000000.0
Firmn,Net Income,10301000000.0,6699000000.0,5991000000.0,6328000000.0,5438000000.0,4980000000.0,2144000000.0,3650000000.0
Firmo,Cash and Cash Equivalents,6682000000.0,5933000000.0,6721000000.0,5747000000.0,5137000000.0,3599000000.0,2052000000.0,3734000000.0
Firmo,Accounts Receivable,4728000000.0,3344000000.0,2509000000.0,2147000000.0,2161000000.0,966000000.0,2030000000.0,1444000000.0
Firmo,Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmo,Other Current Assets,3065000000.0,2671000000.0,2384000000.0,2099000000.0,2461000000.0,3689000000.0,2312000000.0,1348000000.0
Firmo,Total Current Assets,16171000000.0,13797000000.0,13228000000.0,10984000000.0,10997000000.0,10950000000.0,9357000000.0,7741000000.0
Firmo,Property Plant & Equipment,,,,,,,,
Firmo,Intangible Assets,991000000.0,1120000000.0,722000000.0,803000000.0,714000000.0,672000000.0,672000000.0,665000000.0
Firmo,Other Non-Current Assets,2966000000.0,2049000000.0,1797000000.0,1414000000.0,1140000000.0,673000000.0,528000000.0,470000000.0
Firmo,Total Assets,24860000000.0,21329000000.0,18675000000.0,16250000000.0,15329000000.0,14242000000.0,12462000000.0,10693000000.0
Firmo,Accounts Payable,537000000.0,933000000.0,609000000.0,472000000.0,419000000.0,338000000.0,357000000.0,360000000.0
Firmo,Short-Term Debt,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmo,Other Current Liabilities,10398000000.0,7666000000.0,6436000000.0,5654000000.0,5698000000.0,5599000000.0,4455000000.0,3775000000.0
Firmo,Total Current Liabilities,11593000000.0,8793000000.0,7206000000.0,6269000000.0,6222000000.0,6032000000.0,4906000000.0,4217000000.0
Firmo,Long-Term Debt,5834000000.0,5424000000.0,5180000000.0,3268000000.0,1494000000.0,0.0,0.0,0.0
Firmo,Other Non-Current Liabilities,1877000000.0,1438000000.0,524000000.0,572000000.0,674000000.0,598000000.0,523000000.0,486000000.0
Firmo,Total Liabilities,19371000000.0,15761000000.0,12991000000.0,10188000000.0,8505000000.0,6747000000.0,5533000000.0,4816000000.0
Firmo,Total Equity,5489000000.0,5568000000.0,5684000000.0,6062000000.0,6824000000.0,7495000000.0,6929000000.0,5877000000.0
Firmo,Total Liabilities and Equity,24860000000.0,21329000000.0,18675000000.0,16250000000.0,15329000000.0,14242000000.0,12462000000.0,10693000000.0
Firmo,Revenues,14950000000.0,12497000000.0,10776000000.0,9667000000.0,9473000000.0,8346000000.0,7391000000.0,6714000000.0
Firmo,Cost of Goods Sold (COGS),3214000000.0,2687000000.0,2225000000.0,2105000000.0,2064000000.0,1739000000.0,1565000000.0,1453000000.0
Firmo,Gross Profit,11736000000.0,9810000000.0,8551000000.0,7562000000.0,7409000000.0,6607000000.0,5826000000.0,5261000000.0
Firmo,Operating Expenses,6540000000.0,5860000000.0,4898000000.0,4528000000.0,4367000000.0,3748000000.0,3434000000.0,4001000000.0
Firmo,Depreciation and Amortization,459000000.0,436000000.0,373000000.0,366000000.0,321000000.0,258000000.0,230000000.0,194000000.0
Firmo,Total Operating Expenses,,,,,,,,
Firmo,Operating Income,7282000000.0,6622000000.0,5761000000.0,5078000000.0,5106000000.0,4503000000.0,3937000000.0,2713000000.0
Firmo,Interest Income,0.0,0.0,0.0,0.0,26000000.0,33000000.0,36000000.0,52000000.0
Firmo,Interest Expense,186000000.0,154000000.0,95000000.0,61000000.0,48000000.0,14000000.0,20000000.0,25000000.0
Firmo,Other Non-Operating Items,,,,,,,,
Firmo,Pre-Tax Income,7204000000.0,6522000000.0,5646000000.0,4958000000.0,5079000000.0,4500000000.0,3932000000.0,2746000000.0
Firmo,Income Tax Expense,1345000000.0,2607000000.0,1587000000.0,1150000000.0,1462000000.0,1384000000.0,1174000000.0,842000000.0
Firmo,Net Income,5859000000.0,3915000000.0,4059000000.0,3808000000.0,3617000000.0,3116000000.0,2759000000.0,1906000000.0
Firmp,Cash and Cash Equivalents,21620000000.0,21784000000.0,20152000000.0,21716000000.0,17769000000.0,14613000000.0,14955000000.0,16163000000.0
Firmp,Accounts Receivable,5136000000.0,5300000000.0,5385000000.0,5618000000.0,6087000000.0,6049000000.0,6377000000.0,6628000000.0
Firmp,Inventory,398000000.0,300000000.0,212000000.0,314000000.0,189000000.0,240000000.0,158000000.0,303000000.0
Firmp,Other Current Assets,3364000000.0,2837000000.0,2591000000.0,2883000000.0,3033000000.0,3187000000.0,2812000000.0,3395000000.0
Firmp,Total Current Assets,75964000000.0,74515000000.0,64313000000.0,63183000000.0,48138000000.0,41692000000.0,40023000000.0,39174000000.0
Firmp,Property Plant & Equipment,,,,,,,,
Firmp,Intangible Assets,6670000000.0,7679000000.0,4943000000.0,6406000000.0,6137000000.0,6640000000.0,7899000000.0,7860000000.0
Firmp,Other Non-Current Assets,3463000000.0,3254000000.0,2921000000.0,2672000000.0,2504000000.0,2277000000.0,1670000000.0,1015000000.0
Firmp,Total Assets,137264000000.0,134991000000.0,112180000000.0,110903000000.0,90344000000.0,81812000000.0,78327000000.0,73535000000.0
Firmp,Accounts Payable,529000000.0,599000000.0,504000000.0,806000000.0,471000000.0,419000000.0,438000000.0,494000000.0
Firmp,Short-Term Debt,4491000000.0,9797000000.0,3750000000.0,1999000000.0,1508000000.0,0.0,2950000000.0,1150000000.0
Firmp,Other Current Liabilities,-7659000000.0,-132000000.0,391000000.0,4709000000.0,4725000000.0,4424000000.0,1206000000.0,2577000000.0
Firmp,Total Current Liabilities,19195000000.0,24178000000.0,17208000000.0,15291000000.0,14389000000.0,12872000000.0,15388000000.0,14192000000.0
Firmp,Long-Term Debt,56128000000.0,48112000000.0,40105000000.0,39959000000.0,22589000000.0,18495000000.0,13524000000.0,14772000000.0
Firmp,Other Non-Current Liabilities,15726000000.0,8455000000.0,7077000000.0,6555000000.0,5919000000.0,5300000000.0,5328000000.0,4267000000.0
Firmp,Total Liabilities,91040000000.0,80745000000.0,64390000000.0,61805000000.0,42897000000.0,36667000000.0,34240000000.0,33290000000.0
Firmp,Total Equity,46722000000.0,54632000000.0,48291000000.0,49533000000.0,48016000000.0,45642000000.0,44486000000.0,40714000000.0
Firmp,Total Liabilities and Equity,137264000000.0,134991000000.0,112180000000.0,110903000000.0,90344000000.0,81812000000.0,78327000000.0,73535000000.0
Firmp,Revenues,39831000000.0,37728000000.0,37047000000.0,38226000000.0,38275000000.0,37180000000.0,37121000000.0,35622000000.0
Firmp,Cost of Goods Sold (COGS),8060000000.0,7452000000.0,7479000000.0,7532000000.0,7236000000.0,7379000000.0,7858000000.0,8398000000.0
Firmp,Gross Profit,31771000000.0,30276000000.0,29568000000.0,30694000000.0,31039000000.0,29801000000.0,29263000000.0,27224000000.0
Firmp,Operating Expenses,18077000000.0,17666000000.0,17197000000.0,17066000000.0,16684000000.0,15343000000.0,15206000000.0,14496000000.0
Firmp,Depreciation and Amortization,2785000000.0,2451000000.0,2509000000.0,2861000000.0,1734000000.0,1663000000.0,2916000000.0,2796000000.0
Firmp,Total Operating Expenses,,,,,,,,
Firmp,Operating Income,13901000000.0,13437000000.0,13104000000.0,14289000000.0,14983000000.0,14432000000.0,13706000000.0,12033000000.0
Firmp,Interest Income,1201000000.0,802000000.0,538000000.0,349000000.0,263000000.0,237000000.0,231000000.0,163000000.0
Firmp,Interest Expense,2025000000.0,1798000000.0,1467000000.0,1143000000.0,914000000.0,797000000.0,766000000.0,808000000.0
Firmp,Other Non-Operating Items,,,,,,,,
Firmp,Pre-Tax Income,12424000000.0,11680000000.0,11442000000.0,12834000000.0,13704000000.0,13898000000.0,12962000000.0,11411000000.0
Firmp,Income Tax Expense,8837000000.0,2228000000.0,2541000000.0,2896000000.0,2749000000.0,2973000000.0,2981000000.0,2864000000.0
Firmp,Net Income,3825000000.0,9335000000.0,8901000000.0,9938000000.0,10955000000.0,10925000000.0,9981000000.0,8547000000.0
Firmq,Cash and Cash Equivalents,10866000000.0,11981000000.0,10430000000.0,10923000000.0,7495000000.0,7276000000.0,8406000000.0,9429000000.0
Firmq,Accounts Receivable,18250000000.0,15830000000.0,15651000000.0,13324000000.0,9750000000.0,7050000000.0,5598000000.0,4549000000.0
Firmq,Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12006000000.0
Firmq,Other Current Assets,6118000000.0,5764000000.0,4953000000.0,5404000000.0,4570000000.0,4117000000.0,4017000000.0,3795000000.0
Firmq,Total Current Assets,38692000000.0,37084000000.0,33748000000.0,31639000000.0,23556000000.0,20380000000.0,21052000000.0,20350000000.0
Firmq,Property Plant & Equipment,,,,,,,,
Firmq,Intangible Assets,9325000000.0,8489000000.0,8541000000.0,8391000000.0,3669000000.0,3844000000.0,4682000000.0,2795000000.0
Firmq,Other Non-Current Assets,1852000000.0,1392000000.0,276000000.0,2387000000.0,2416000000.0,2009000000.0,1752000000.0,1616000000.0
Firmq,Total Assets,152221000000.0,139057000000.0,122679000000.0,111383000000.0,86382000000.0,81882000000.0,80885000000.0,67889000000.0
Firmq,Accounts Payable,36596000000.0,33051000000.0,29752000000.0,26324000000.0,21287000000.0,19033000000.0,17988000000.0,16652000000.0
